,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
966,966,Chuck Person,CHH,35.0,203.2,106.59412,Auburn,USA,1986,1,4,50,6.1,2.6,1.2,-1.3,0.021,0.127,0.163,0.5,0.107,1998-99
979,979,Travis Williams,CHH,30.0,198.12,97.52228,South Carolina State,USA,Undrafted,Undrafted,Undrafted,8,1.9,2.4,0.3,-21.5,0.095,0.217,0.148,0.508,0.071,1998-99
994,994,Willie Burton,CHH,31.0,203.2,95.25432,Minnesota,USA,1990,1,9,3,1.3,2.0,0.0,7.2,0.308,0.133,0.231,0.228,0.0,1998-99
1060,1060,David Wesley,CHH,28.0,185.42,91.625584,Baylor,USA,Undrafted,Undrafted,Undrafted,50,14.1,3.2,6.4,2.2,0.015,0.085,0.198,0.561,0.312,1998-99
1127,1127,Ricky Davis,CHH,19.0,200.66,88.45044,Iowa,USA,1998,1,21,46,4.5,1.8,1.3,0.2,0.09,0.091,0.233,0.462,0.186,1998-99
1204,1204,Eldridge Recasner,CHH,31.0,193.04,86.18248,Washington,USA,1992,Undrafted,Undrafted,44,5.0,1.8,2.1,-3.8,0.035,0.095,0.172,0.552,0.2319999999999999,1998-99
1220,1220,Elden Campbell,CHH,30.0,213.36,115.66596,Clemson,USA,1990,1,27,49,12.6,8.1,1.4,1.3,0.104,0.214,0.214,0.528,0.091,1998-99
1221,1221,Eddie Jones,CHH,27.0,198.12,90.7184,Temple,USA,1994,1,10,50,15.6,3.9,3.7,5.8,0.032,0.086,0.1989999999999999,0.546,0.17,1998-99
1233,1233,Derrick Coleman,CHH,32.0,208.28,117.93392,Syracuse,USA,1990,1,1,37,13.1,8.9,2.1,-4.1,0.078,0.242,0.2339999999999999,0.496,0.128,1998-99
1266,1266,Joe Wolf,CHH,34.0,210.82,104.32616,North Carolina,USA,1987,1,13,3,0.0,0.3,0.0,-49.0,0.0,0.111,0.088,0.0,0.0,1998-99
1326,1326,Eddie Jones,CHH,28.0,198.12,90.7184,Temple,USA,1994,1,10,72,20.1,4.8,4.2,6.3,0.033,0.103,0.236,0.555,0.191,1999-00
1327,1327,Eddie Robinson,CHH,24.0,205.74,95.25432,Central Oklahoma,USA,Undrafted,Undrafted,Undrafted,67,7.0,2.7,0.5,6.1,0.059,0.127,0.181,0.569,0.048,1999-00
1328,1328,Elden Campbell,CHH,31.0,213.36,115.66596,Clemson,USA,1990,1,27,78,12.7,7.6,1.7,2.7,0.076,0.187,0.2,0.5,0.087,1999-00
1329,1329,Eldridge Recasner,CHH,32.0,193.04,86.18248,Washington,USA,1992,Undrafted,Undrafted,7,1.0,0.6,0.7,-13.6,0.0,0.118,0.103,0.5,0.278,1999-00
1358,1358,Derek Hood,CHH,23.0,203.2,104.32616,Arkansas,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,0.0,-87.9,0.0,0.5,0.244,0.0,0.0,1999-00
1360,1360,Derrick Coleman,CHH,33.0,208.28,122.46984,Syracuse,USA,1990,1,1,74,16.7,8.5,2.4,1.2,0.061,0.233,0.253,0.541,0.1369999999999999,1999-00
1381,1381,Jason Miskiri,CHH,24.0,187.96,83.91452,George Mason,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,1.0,-158.3,0.0,0.0,0.125,0.0,0.5,1999-00
1413,1413,David Wesley,CHH,29.0,185.42,91.625584,Baylor,USA,Undrafted,Undrafted,Undrafted,82,13.6,2.7,5.6,1.8,0.016,0.073,0.2019999999999999,0.519,0.284,1999-00
1437,1437,Baron Davis,CHH,21.0,190.5,95.25432,UCLA,USA,1999,1,3,82,5.9,2.0,3.8,1.7,0.037,0.086,0.188,0.486,0.3339999999999999,1999-00
1448,1448,Bobby Phills,CHH,30.0,195.58,95.25432,Southern,USA,1991,2,45,28,13.6,2.5,2.8,0.8,0.024,0.077,0.2189999999999999,0.524,0.175,1999-00
1450,1450,Brad Miller,CHH,24.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,55,7.7,5.3,0.8,9.9,0.136,0.198,0.19,0.5579999999999999,0.076,1999-00
1476,1476,Anthony Mason,CHH,33.0,203.2,122.46984,Tennessee State,USA,1988,3,53,82,11.6,8.5,4.5,3.2,0.053,0.196,0.145,0.56,0.184,1999-00
1489,1489,Chucky Brown,CHH,32.0,203.2,97.52228,North Carolina State,USA,1989,2,43,63,5.3,2.7,1.0,1.2,0.037,0.124,0.1669999999999999,0.476,0.099,1999-00
1499,1499,Dale Ellis,CHH,39.0,200.66,92.98636,Tennessee,USA,1983,1,9,42,4.2,1.3,0.3,4.8,0.027,0.091,0.148,0.54,0.038,1999-00
1574,1574,Ricky Davis,CHH,20.0,200.66,89.357624,Iowa,USA,1998,1,21,48,4.7,1.7,1.3,-6.7,0.0579999999999999,0.104,0.193,0.542,0.176,1999-00
1636,1636,Todd Fuller,CHH,25.0,210.82,115.66596,North Carolina State,USA,1996,1,11,41,3.3,2.7,0.1,-1.9,0.1,0.187,0.184,0.461,0.019,1999-00
1745,1745,Michael Hawkins,CHH,27.0,182.88,80.73937600000001,Xavier,USA,Undrafted,Undrafted,Undrafted,12,0.7,0.6,1.1,9.6,0.0,0.159,0.1689999999999999,0.288,0.3939999999999999,1999-00
1758,1758,Jamal Mashburn,CHH,28.0,203.2,109.315672,Kentucky,USA,1993,1,4,76,20.1,7.6,5.4,3.7,0.034,0.184,0.268,0.493,0.262,2000-01
1777,1777,Eddie Robinson,CHH,25.0,205.74,92.98636,Central Oklahoma,USA,Undrafted,Undrafted,Undrafted,67,7.4,3.0,0.9,2.6,0.06,0.129,0.19,0.5589999999999999,0.094,2000-01
1779,1779,Elden Campbell,CHH,32.0,213.36,124.7378,Clemson,USA,1990,1,27,78,13.1,7.8,1.3,4.3,0.076,0.218,0.23,0.505,0.08,2000-01
