,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
964,964,Chris Whitney,WAS,27.0,182.88,79.3786,Clemson,USA,1993,2,47,39,4.8,1.2,1.8,0.7,0.02,0.102,0.214,0.551,0.276,1998-99
973,973,Tracy Murray,WAS,27.0,200.66,103.418976,UCLA,USA,1992,1,18,36,6.5,2.3,0.8,-5.9,0.0289999999999999,0.12,0.1969999999999999,0.456,0.07,1998-99
984,984,Tim Legler,WAS,32.0,193.04,99.79024,La Salle,USA,Undrafted,Undrafted,Undrafted,30,4.0,1.3,0.7,-4.2,0.023,0.095,0.154,0.506,0.091,1998-99
1015,1015,Terry Davis,WAS,32.0,205.74,102.0582,Virginia Union,USA,Undrafted,Undrafted,Undrafted,37,3.4,3.8,0.3,-1.4,0.1009999999999999,0.1989999999999999,0.102,0.579,0.026,1998-99
1088,1088,Mitch Richmond,WAS,33.0,195.58,99.79024,Kansas State,USA,1988,1,5,50,19.7,3.4,2.4,-2.7,0.018,0.089,0.258,0.527,0.114,1998-99
1132,1132,Rod Strickland,WAS,32.0,190.5,83.91452,DePaul,USA,1988,1,19,44,15.7,4.8,9.9,-1.5,0.039,0.1119999999999999,0.236,0.488,0.4379999999999999,1998-99
1165,1165,Otis Thorpe,WAS,36.0,208.28,111.583632,Providence,USA,1984,1,9,49,11.3,6.8,2.1,-3.8,0.074,0.186,0.175,0.569,0.111,1998-99
1177,1177,Randell Jackson,WAS,23.0,210.82,97.52228,Florida State,USA,1999,Undrafted,Undrafted,27,4.2,2.0,0.3,-9.6,0.1159999999999999,0.1009999999999999,0.238,0.467,0.0559999999999999,1998-99
1202,1202,Etdrick Bohannon,WAS,26.0,205.74,99.79024,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.0,0.0,-14.7,0.0,0.0,0.0,0.0,0.0,1998-99
1267,1267,John Coker,WAS,27.0,213.36,114.758776,Boise State,USA,Undrafted,Undrafted,Undrafted,14,2.2,1.6,0.0,-25.5,0.061,0.19,0.15,0.461,0.0,1998-99
