,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1899,1899,Ira Newble,SAS,26.0,200.66,97.52228,Miami (OH),USA,Undrafted,Undrafted,Undrafted,27,2.0,1.3,0.2,-15.1,0.074,0.142,0.171,0.435,0.063,2000-01
1989,1989,Malik Rose,SAS,26.0,200.66,115.66596,Drexel,USA,1996,2,44,57,7.7,5.4,0.8,9.6,0.094,0.187,0.1969999999999999,0.498,0.067,2000-01
2055,2055,Jaren Jackson,SAS,33.0,193.04,86.18248,Georgetown,USA,Undrafted,Undrafted,Undrafted,16,2.4,0.8,0.4,-4.5,0.011,0.1009999999999999,0.181,0.477,0.095,2000-01
2092,2092,Steve Kerr,SAS,35.0,190.5,81.64656,Arizona,USA,1988,2,50,55,3.3,0.6,1.0,2.4,0.011,0.051,0.135,0.546,0.143,2000-01
2101,2101,Shawnelle Scott,SAS,29.0,210.82,113.398,St. John's (NY),USA,1994,2,43,27,1.6,1.9,0.1,-15.5,0.185,0.235,0.211,0.424,0.051,2000-01
2110,2110,Sean Elliott,SAS,33.0,203.2,99.79024,Arizona,USA,1989,1,3,52,7.9,3.3,1.6,8.5,0.016,0.129,0.1639999999999999,0.544,0.115,2000-01
2137,2137,Tim Duncan,SAS,25.0,213.36,117.93392,Wake Forest,US Virgin Islands,1997,1,1,82,22.2,12.2,3.0,12.3,0.0969999999999999,0.246,0.287,0.536,0.15,2000-01
2139,2139,Terry Porter,SAS,38.0,190.5,92.98636,Wisconsin-Stevens Point,USA,1985,1,24,80,7.2,2.5,3.1,13.3,0.017,0.1119999999999999,0.1669999999999999,0.583,0.248,2000-01
2145,2145,Samaki Walker,SAS,25.0,205.74,117.93392,Louisville,USA,1996,1,9,61,5.3,4.0,0.5,-0.6,0.083,0.209,0.185,0.524,0.053,2000-01
2280,2280,Mark Bryant,SAS,37.0,205.74,113.398,Seton Hall,USA,1988,1,21,30,1.9,1.5,0.3,-4.0,0.13,0.107,0.144,0.478,0.078,2001-02
2286,2286,Malik Rose,SAS,27.0,200.66,115.66596,Drexel,USA,1996,2,44,82,9.4,6.0,0.7,8.7,0.12,0.205,0.238,0.517,0.064,2001-02
2315,2315,Tony Parker,SAS,20.0,187.96,80.28578399999998,None,France,2001,1,28,77,9.2,2.6,4.3,5.8,0.017,0.0819999999999999,0.177,0.497,0.237,2001-02
2325,2325,Tim Duncan,SAS,26.0,213.36,117.93392,Wake Forest,US Virgin Islands,1997,1,1,82,25.5,12.7,3.7,8.7,0.0969999999999999,0.257,0.291,0.5760000000000001,0.182,2001-02
2328,2328,Terry Porter,SAS,39.0,190.5,92.98636,Wisconsin-Stevens Point,USA,1985,1,24,72,5.5,2.3,2.8,14.0,0.011,0.125,0.156,0.5579999999999999,0.25,2001-02
2362,2362,Steven Smith,SAS,33.0,203.2,100.243832,Michigan State,USA,1991,1,5,77,11.6,2.5,2.0,6.6,0.024,0.075,0.183,0.588,0.113,2001-02
2396,2396,Stephen Jackson,SAS,24.0,203.2,98.883056,Butler Community College,USA,1997,2,42,23,3.9,1.1,0.5,-3.0,0.015,0.111,0.245,0.452,0.098,2001-02
2429,2429,Cherokee Parks,SAS,29.0,210.82,108.86208,Duke,USA,1995,1,12,42,1.5,1.4,0.2,-11.2,0.109,0.183,0.188,0.364,0.07,2001-02
2433,2433,Charles Smith,SAS,26.0,193.04,87.996848,New Mexico,USA,1997,1,26,60,7.4,2.2,1.3,-0.2,0.034,0.098,0.206,0.483,0.121,2001-02
2448,2448,David Robinson,SAS,36.0,215.9,113.398,Navy,USA,1987,1,1,78,12.2,8.3,1.2,9.9,0.1,0.22,0.193,0.562,0.068,2001-02
2455,2455,Danny Ferry,SAS,35.0,208.28,106.59412,Duke,USA,1989,1,2,50,4.6,1.8,1.0,9.5,0.023,0.1009999999999999,0.127,0.594,0.099,2001-02
2473,2473,Bruce Bowen,SAS,31.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,59,7.0,2.7,1.5,11.3,0.03,0.08,0.141,0.4679999999999999,0.079,2001-02
2484,2484,Amal McCaskill,SAS,28.0,210.82,111.13004,Marquette,USA,1996,2,49,27,1.9,1.3,0.1,-10.3,0.1119999999999999,0.14,0.223,0.43,0.051,2001-02
2498,2498,Antonio Daniels,SAS,27.0,193.04,92.98636,Bowling Green,USA,1997,1,4,82,9.2,2.1,2.8,7.0,0.013,0.078,0.166,0.534,0.176,2001-02
2573,2573,Jason Hart,SAS,24.0,187.96,82.10015200000001,Syracuse,USA,2000,2,49,10,2.6,1.3,1.2,5.0,0.0579999999999999,0.123,0.161,0.601,0.231,2001-02
2672,2672,Bruce Bowen,SAS,32.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,7.1,2.9,1.4,8.9,0.0289999999999999,0.076,0.108,0.563,0.068,2002-03
2753,2753,Danny Ferry,SAS,36.0,208.28,106.59412,Duke,USA,1989,1,2,64,1.9,1.2,0.3,2.5,0.039,0.107,0.119,0.4589999999999999,0.055,2002-03
2819,2819,David Robinson,SAS,37.0,215.9,113.398,Navy,USA,1987,1,1,64,8.5,7.9,1.0,11.2,0.118,0.22,0.1669999999999999,0.531,0.057,2002-03
2873,2873,Speedy Claxton,SAS,25.0,180.34,75.296272,Hofstra,USA,2000,1,20,30,5.8,1.9,2.5,1.7,0.055,0.086,0.203,0.509,0.292,2002-03
2875,2875,Stephen Jackson,SAS,25.0,203.2,99.79024,Butler Community College,USA,1997,2,42,80,11.8,3.6,2.3,5.2,0.036,0.11,0.22,0.526,0.136,2002-03
2934,2934,Steven Smith,SAS,34.0,203.2,100.243832,Michigan State,USA,1991,1,5,53,6.8,1.9,1.3,1.9,0.024,0.081,0.173,0.528,0.114,2002-03
2942,2942,Tim Duncan,SAS,27.0,213.36,117.93392,Wake Forest,US Virgin Islands,1997,1,1,81,23.3,12.9,3.9,9.1,0.1,0.268,0.2789999999999999,0.564,0.191,2002-03
2952,2952,Tony Parker,SAS,21.0,187.96,81.64656,None,France,2001,1,28,82,15.5,2.6,5.3,8.9,0.015,0.071,0.228,0.542,0.268,2002-03
2959,2959,Steve Kerr,SAS,37.0,185.42,81.64656,Arizona,USA,1988,2,50,75,4.0,0.8,0.9,1.7,0.015,0.0559999999999999,0.148,0.552,0.128,2002-03
2974,2974,Malik Rose,SAS,28.0,200.66,115.66596,Drexel,USA,1996,2,44,79,10.4,6.4,1.6,6.3,0.095,0.21,0.223,0.5379999999999999,0.1119999999999999,2002-03
2976,2976,Manu Ginobili,SAS,25.0,198.12,95.25432,None,Argentina,1999,2,57,69,7.6,2.3,2.0,6.8,0.039,0.091,0.182,0.556,0.163,2002-03
3009,3009,Kevin Willis,SAS,40.0,213.36,111.13004,Michigan State,USA,1984,1,11,71,4.2,3.2,0.3,-6.0,0.1159999999999999,0.206,0.196,0.506,0.051,2002-03
3049,3049,Mengke Bateer,SAS,27.0,210.82,131.54168,None,China,Undrafted,Undrafted,Undrafted,12,0.8,0.8,0.3,-18.5,0.059,0.157,0.246,0.252,0.1669999999999999,2002-03
3144,3144,Kevin Willis,SAS,41.0,213.36,111.13004,Michigan State,USA,1984,1,11,48,3.4,2.0,0.2,-0.9,0.108,0.182,0.244,0.491,0.059,2003-04
3145,3145,Matt Carroll,SAS,23.0,198.12,96.161504,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.2,0.4,0.1,-13.7,0.015,0.078,0.156,0.51,0.05,2003-04
3162,3162,Malik Rose,SAS,29.0,200.66,115.66596,Drexel,USA,1996,2,44,67,7.9,4.8,1.0,5.3,0.1009999999999999,0.185,0.2239999999999999,0.526,0.1,2003-04
3172,3172,Manu Ginobili,SAS,26.0,198.12,95.25432,None,Argentina,1999,2,57,77,12.8,4.5,3.8,8.7,0.043,0.128,0.217,0.536,0.218,2003-04
3183,3183,Tony Parker,SAS,22.0,187.96,81.64656,None,France,2001,1,28,75,14.7,3.2,5.5,8.4,0.019,0.085,0.2239999999999999,0.516,0.278,2003-04
3190,3190,Tim Duncan,SAS,28.0,213.36,117.93392,Wake Forest,US Virgin Islands,1997,1,1,69,22.3,12.4,3.1,11.3,0.103,0.276,0.3,0.534,0.17,2003-04
3233,3233,Ron Mercer,SAS,28.0,200.66,95.25432,Kentucky,USA,1997,1,6,39,5.0,1.3,0.6,-1.0,0.02,0.077,0.216,0.446,0.093,2003-04
3241,3241,Robert Horry,SAS,33.0,208.28,94.347136,Alabama,USA,1992,1,11,81,4.8,3.4,1.2,8.4,0.092,0.144,0.159,0.496,0.13,2003-04
3255,3255,Rasho Nesterovic,SAS,28.0,213.36,112.490816,None,Slovenia,1998,1,17,82,8.7,7.7,1.4,6.7,0.124,0.176,0.17,0.473,0.0819999999999999,2003-04
3269,3269,Shane Heal,SAS,33.0,182.88,81.64656,None,USA,Undrafted,Undrafted,Undrafted,6,3.7,0.7,0.8,11.9,0.015,0.042,0.198,0.42,0.139,2003-04
3301,3301,Charlie Ward,SAS,33.0,187.96,83.91452,Florida State,USA,1994,1,26,71,6.0,2.0,3.0,-2.5,0.011,0.119,0.184,0.528,0.303,2003-04
3342,3342,Bruce Bowen,SAS,33.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,82,6.9,3.1,1.4,8.7,0.02,0.086,0.115,0.512,0.068,2003-04
3347,3347,Anthony Carter,SAS,29.0,187.96,88.45044,Hawaii,USA,Undrafted,Undrafted,Undrafted,5,4.4,2.2,2.4,3.8,0.026,0.102,0.253,0.297,0.2789999999999999,2003-04
3360,3360,Alex Garcia,SAS,24.0,190.5,88.45044,None,USA,Undrafted,Undrafted,Undrafted,2,1.5,0.0,0.0,11.9,0.0,0.0,0.282,0.19,0.0,2003-04
3402,3402,Jason Hart,SAS,26.0,190.5,83.91452,Syracuse,USA,2000,2,49,53,3.3,1.5,1.5,11.1,0.018,0.106,0.147,0.497,0.211,2003-04
3472,3472,Devin Brown,SAS,25.0,195.58,106.59412,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,58,4.0,2.2,0.6,2.0,0.067,0.1669999999999999,0.195,0.512,0.095,2003-04
3486,3486,Hedo Turkoglu,SAS,25.0,208.28,99.79024,None,Turkey,2000,1,16,80,9.2,4.5,1.9,12.7,0.0289999999999999,0.165,0.181,0.516,0.122,2003-04
3545,3545,Devin Brown,SAS,26.0,195.58,99.79024,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,67,7.4,2.6,1.4,2.9,0.034,0.1369999999999999,0.1939999999999999,0.53,0.127,2004-05
