,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1279,1279,Karl Malone,UTA,35.0,205.74,116.119552,Louisiana Tech,USA,1985,1,13,49,23.8,9.4,4.1,9.9,0.079,0.218,0.305,0.5770000000000001,0.22,1998-99
1284,1284,John Stockton,UTA,37.0,185.42,79.3786,Gonzaga,USA,1984,1,16,50,11.1,2.9,7.5,11.2,0.0289999999999999,0.092,0.2019999999999999,0.5710000000000001,0.457,1998-99
1292,1292,Shandon Anderson,UTA,25.0,198.12,95.25432,Georgia,USA,1996,2,54,50,8.5,2.6,1.1,2.0,0.059,0.09,0.215,0.511,0.105,1998-99
1295,1295,Howard Eisley,UTA,26.0,187.96,81.64656,Boston College,USA,1994,2,30,50,7.4,1.9,3.7,2.5,0.015,0.091,0.213,0.527,0.35,1998-99
1301,1301,Jacque Vaughn,UTA,24.0,185.42,86.18248,Kansas,USA,1997,1,27,19,2.3,0.6,0.6,-20.1,0.012,0.133,0.276,0.542,0.316,1998-99
1315,1315,Jeff Hornacek,UTA,36.0,193.04,86.18248,Iowa State,USA,1986,2,46,48,12.2,3.3,4.0,11.6,0.03,0.099,0.196,0.575,0.231,1998-99
1385,1385,Jeff Hornacek,UTA,37.0,193.04,86.18248,Iowa State,USA,1986,2,46,77,12.4,2.4,2.6,7.3,0.0279999999999999,0.074,0.196,0.59,0.151,1999-00
1400,1400,Jacque Vaughn,UTA,25.0,185.42,86.18248,Kansas,USA,1997,1,27,78,3.7,0.8,1.6,-5.1,0.015,0.074,0.201,0.489,0.247,1999-00
1415,1415,Greg Ostertag,UTA,27.0,218.44,127.00576,Kansas,USA,1995,1,28,81,4.5,6.0,0.2,4.6,0.1369999999999999,0.22,0.125,0.525,0.018,1999-00
1421,1421,Howard Eisley,UTA,27.0,187.96,81.64656,Boston College,USA,1994,2,30,82,8.6,2.1,4.2,-1.0,0.0139999999999999,0.083,0.19,0.492,0.286,1999-00
1432,1432,Armen Gilliam,UTA,36.0,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,50,6.7,4.2,0.8,-4.7,0.104,0.203,0.2339999999999999,0.486,0.106,1999-00
1457,1457,Adam Keefe,UTA,30.0,205.74,104.32616,Stanford,USA,1992,1,10,62,2.2,2.2,0.5,-3.3,0.0969999999999999,0.187,0.149,0.4629999999999999,0.093,1999-00
