,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1007,1007,Vernon Maxwell,SAC,33.0,193.04,86.18248,Florida,USA,1988,2,47,46,10.7,1.8,1.7,2.8,0.0139999999999999,0.078,0.2339999999999999,0.522,0.129,1998-99
1041,1041,Tariq Abdul-Wahad,SAC,24.0,198.12,101.151016,San Jose State,France,1997,1,11,49,9.3,3.8,1.0,-2.7,0.062,0.098,0.188,0.486,0.062,1998-99
1080,1080,Michael Hawkins,SAC,26.0,182.88,80.73937600000001,Xavier,USA,Undrafted,Undrafted,Undrafted,24,1.5,1.0,1.1,-0.4,0.057,0.087,0.123,0.436,0.203,1998-99
1109,1109,Lawrence Funderburke,SAC,28.0,205.74,104.32616,Ohio State,USA,1994,2,51,47,8.9,4.7,0.6,-5.8,0.119,0.147,0.1889999999999999,0.597,0.057,1998-99
1148,1148,Scot Pollard,SAC,24.0,210.82,120.20188,Kansas,USA,1997,1,19,16,5.1,5.1,0.3,11.0,0.152,0.183,0.123,0.5760000000000001,0.024,1998-99
1163,1163,Oliver Miller,SAC,29.0,205.74,147.4174,Arkansas,USA,1992,1,22,4,2.5,2.0,0.0,-18.8,0.1939999999999999,0.038,0.177,0.455,0.0,1998-99
1171,1171,Peja Stojakovic,SAC,22.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,48,8.4,3.0,1.5,1.3,0.045,0.108,0.195,0.496,0.115,1998-99
1173,1173,Peter Aluma,SAC,26.0,208.28,117.93392,Liberty,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,0.0,-65.1,0.125,0.125,0.218,0.5,0.0,1998-99
1256,1256,Jerome James,SAC,23.0,215.9,136.0776,Florida A&M,USA,1998,2,36,16,1.5,1.1,0.1,-20.5,0.118,0.268,0.3379999999999999,0.41,0.053,1998-99
1275,1275,Jon Barry,SAC,29.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,43,5.0,2.2,2.6,6.0,0.038,0.099,0.133,0.609,0.226,1998-99
1313,1313,Jason Williams,SAC,23.0,185.42,86.18248,Florida,USA,1998,1,7,50,12.8,3.1,6.0,-1.4,0.008,0.08,0.186,0.483,0.243,1998-99
1383,1383,Jason Williams,SAC,24.0,185.42,86.18248,Florida,USA,1998,1,7,81,12.3,2.8,7.3,0.4,0.008,0.077,0.1989999999999999,0.477,0.297,1999-00
1429,1429,Darrick Martin,SAC,29.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,71,5.7,0.6,1.7,1.9,0.009,0.045,0.228,0.5,0.225,1999-00
1442,1442,Bill Wennington,SAC,37.0,213.36,111.13004,St. John's (NY),USA,1985,1,16,7,2.0,2.7,0.1,-7.8,0.091,0.286,0.1689999999999999,0.335,0.0289999999999999,1999-00
1495,1495,Corliss Williamson,SAC,26.0,200.66,111.13004,Arkansas,USA,1995,1,13,76,10.3,3.8,1.1,-1.4,0.073,0.1009999999999999,0.1969999999999999,0.5489999999999999,0.069,1999-00
1508,1508,Chris Webber,SAC,27.0,208.28,111.13004,Michigan,USA,1993,1,1,75,24.5,10.5,4.6,1.3,0.069,0.216,0.282,0.53,0.207,1999-00
1544,1544,Scot Pollard,SAC,25.0,210.82,120.20188,Kansas,USA,1997,1,19,76,5.4,5.3,0.6,3.4,0.134,0.1969999999999999,0.128,0.584,0.048,1999-00
1566,1566,Ryan Robertson,SAC,23.0,195.58,86.18248,Kansas,USA,1999,2,45,1,5.0,0.0,0.0,-33.4,0.0,0.0,0.119,0.3879999999999999,0.0,1999-00
1596,1596,Tyrone Corbin,SAC,37.0,198.12,102.0582,DePaul,USA,1985,2,35,54,4.1,3.1,1.1,0.6,0.042,0.14,0.13,0.415,0.092,1999-00
1605,1605,Vlade Divac,SAC,32.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,82,12.3,8.0,3.0,2.5,0.075,0.205,0.19,0.552,0.148,1999-00
1642,1642,Tony Delk,SAC,26.0,187.96,87.089664,Kentucky,USA,1996,1,16,46,6.4,1.9,1.2,12.0,0.057,0.088,0.21,0.485,0.122,1999-00
1658,1658,Lawrence Funderburke,SAC,29.0,205.74,104.32616,Ohio State,USA,1994,2,51,75,6.4,3.1,0.4,3.5,0.1,0.144,0.192,0.569,0.053,1999-00
1682,1682,Jon Barry,SAC,30.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,62,8.0,2.6,2.4,6.9,0.032,0.1,0.163,0.623,0.177,1999-00
1705,1705,Nick Anderson,SAC,32.0,198.12,103.418976,Illinois,USA,1989,1,11,72,10.8,4.7,1.7,-0.1,0.04,0.124,0.176,0.479,0.0819999999999999,1999-00
1716,1716,Peja Stojakovic,SAC,23.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,74,11.9,3.7,1.4,3.3,0.046,0.124,0.213,0.56,0.099,1999-00
1768,1768,Doug Christie,SAC,31.0,198.12,92.98636,Pepperdine,USA,1992,1,17,81,12.3,4.4,3.6,6.0,0.035,0.094,0.161,0.5379999999999999,0.142,2000-01
1795,1795,Darrick Martin,SAC,30.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,31,3.3,0.5,0.5,1.8,0.012,0.073,0.263,0.563,0.152,2000-01
1831,1831,Vlade Divac,SAC,33.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,81,12.0,8.3,2.9,5.4,0.096,0.205,0.2,0.536,0.143,2000-01
1840,1840,Hedo Turkoglu,SAC,22.0,203.2,99.79024,None,Turkey,2000,1,16,74,5.3,2.8,0.9,5.7,0.044,0.129,0.156,0.509,0.088,2000-01
1884,1884,Art Long,SAC,28.0,205.74,108.86208,Cincinnati,USA,Undrafted,Undrafted,Undrafted,9,0.0,0.9,0.1,-8.3,0.1,0.25,0.155,0.0,0.083,2000-01
1902,1902,Jabari Smith,SAC,24.0,210.82,113.398,Louisiana State,USA,2000,2,45,9,2.9,0.9,0.7,2.6,0.019,0.106,0.2,0.528,0.15,2000-01
1924,1924,Bobby Jackson,SAC,28.0,185.42,83.91452,Minnesota,USA,1997,1,23,79,7.2,3.1,2.0,7.2,0.05,0.111,0.182,0.501,0.166,2000-01
1932,1932,Chris Webber,SAC,28.0,208.28,111.13004,Michigan,USA,1993,1,1,70,27.1,11.1,4.2,6.3,0.069,0.22,0.313,0.516,0.2019999999999999,2000-01
1997,1997,Lawrence Funderburke,SAC,30.0,205.74,104.32616,Ohio State,USA,1994,2,51,59,4.9,3.3,0.3,0.2,0.1159999999999999,0.188,0.196,0.522,0.043,2000-01
2049,2049,Jason Williams,SAC,25.0,185.42,86.18248,Florida,USA,1998,1,7,77,9.4,2.4,5.4,5.4,0.009,0.075,0.1669999999999999,0.498,0.256,2000-01
2084,2084,Jon Barry,SAC,31.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,62,5.1,1.5,2.1,4.7,0.017,0.081,0.151,0.55,0.207,2000-01
2155,2155,Peja Stojakovic,SAC,24.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,75,20.4,5.8,2.2,5.7,0.036,0.124,0.223,0.5760000000000001,0.094,2000-01
2167,2167,Nick Anderson,SAC,33.0,198.12,103.418976,Illinois,USA,1989,1,11,21,1.8,1.2,0.6,0.9,0.019,0.136,0.171,0.3329999999999999,0.125,2000-01
2168,2168,Scot Pollard,SAC,26.0,210.82,120.20188,Kansas,USA,1997,1,19,77,6.5,6.0,0.6,9.1,0.1169999999999999,0.184,0.146,0.53,0.046,2000-01
2203,2203,Mike Bibby,SAC,24.0,185.42,86.18248,Arizona,USA,1998,1,2,80,13.7,2.8,5.0,7.3,0.015,0.071,0.1969999999999999,0.513,0.2269999999999999,2001-02
2218,2218,Mateen Cleaves,SAC,24.0,187.96,92.98636,Michigan State,USA,2000,1,14,32,2.2,0.3,0.8,-11.1,0.0069999999999999,0.043,0.262,0.486,0.253,2001-02
2231,2231,Peja Stojakovic,SAC,25.0,205.74,103.872568,None,Serbia and Montenegro,1996,1,14,71,21.2,5.3,2.5,7.5,0.03,0.12,0.2339999999999999,0.5920000000000001,0.106,2001-02
2294,2294,Lawrence Funderburke,SAC,31.0,205.74,104.32616,Ohio State,USA,1994,2,51,56,4.7,3.5,0.6,4.0,0.113,0.178,0.181,0.49,0.069,2001-02
2351,2351,Vlade Divac,SAC,34.0,215.9,117.93392,None,Serbia and Montenegro,1989,1,26,80,11.1,8.4,3.7,9.2,0.093,0.1989999999999999,0.186,0.513,0.177,2001-02
2414,2414,Scot Pollard,SAC,27.0,210.82,120.20188,Kansas,USA,1997,1,19,80,6.4,7.1,0.7,7.2,0.107,0.214,0.115,0.59,0.039,2001-02
2421,2421,Chris Webber,SAC,29.0,208.28,111.13004,Michigan,USA,1993,1,1,54,24.5,10.1,4.8,9.4,0.081,0.201,0.29,0.54,0.21,2001-02
2443,2443,Chucky Brown,SAC,34.0,203.2,99.79024,North Carolina State,USA,1989,2,43,18,1.2,1.8,0.3,-9.1,0.098,0.223,0.147,0.377,0.094,2001-02
2507,2507,Brent Price,SAC,33.0,185.42,83.91452,Oklahoma,USA,1992,2,32,20,1.6,0.4,0.5,-19.4,0.04,0.039,0.187,0.474,0.1639999999999999,2001-02
2514,2514,Bobby Jackson,SAC,29.0,185.42,83.91452,Minnesota,USA,1997,1,23,81,11.1,3.1,2.0,8.6,0.05,0.105,0.2319999999999999,0.537,0.157,2001-02
2544,2544,Hedo Turkoglu,SAC,23.0,203.2,99.79024,None,Turkey,2000,1,16,80,10.1,4.5,2.0,10.7,0.035,0.163,0.193,0.514,0.126,2001-02
2591,2591,Doug Christie,SAC,32.0,198.12,92.98636,Pepperdine,USA,1992,1,17,81,12.0,4.6,4.2,8.2,0.0289999999999999,0.114,0.157,0.578,0.1689999999999999,2001-02
2613,2613,Gerald Wallace,SAC,19.0,200.66,97.52228,Alabama,USA,2001,1,25,54,3.2,1.6,0.5,1.6,0.1119999999999999,0.086,0.205,0.4429999999999999,0.094,2001-02
2644,2644,Jim Jackson,SAC,32.0,198.12,99.79024,Ohio State,USA,1992,1,4,63,7.7,4.2,1.9,2.4,0.071,0.139,0.1939999999999999,0.501,0.148,2002-03
2681,2681,Damon Jones,SAC,26.0,190.5,83.91452,Houston,USA,Undrafted,Undrafted,Undrafted,49,4.6,1.4,1.6,3.0,0.017,0.086,0.155,0.505,0.166,2002-03
2697,2697,Chris Webber,SAC,30.0,208.28,111.13004,Michigan,USA,1993,1,1,67,23.0,10.5,5.4,7.5,0.07,0.215,0.303,0.485,0.238,2002-03
2737,2737,Bobby Jackson,SAC,30.0,185.42,83.91452,Minnesota,USA,1997,1,23,59,15.2,3.7,3.1,5.5,0.038,0.102,0.237,0.561,0.187,2002-03
2761,2761,Hedo Turkoglu,SAC,24.0,208.28,99.79024,None,Turkey,2000,1,16,67,6.7,2.8,1.3,-1.6,0.032,0.134,0.185,0.509,0.121,2002-03
2772,2772,Gerald Wallace,SAC,20.0,200.66,97.52228,Alabama,USA,2001,1,25,47,4.7,2.7,0.5,3.7,0.072,0.162,0.198,0.51,0.065,2002-03
