,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1010,1010,Tyrone Nesby,LAC,23.0,198.12,102.0582,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,50,10.1,3.5,1.6,-6.4,0.049,0.115,0.183,0.5429999999999999,0.109,1998-99
1042,1042,Stojko Vrankovic,LAC,35.0,218.44,117.93392,None,USA,Undrafted,Undrafted,Undrafted,2,1.0,3.0,0.0,-56.2,0.267,0.222,0.14,0.25,0.0,1998-99
1050,1050,Sherman Douglas,LAC,32.0,185.42,88.45044,Syracuse,USA,1989,2,28,30,8.2,1.9,4.1,-10.4,0.021,0.064,0.171,0.48,0.248,1998-99
1076,1076,Maurice Taylor,LAC,22.0,205.74,117.93392,Michigan,USA,1997,1,14,46,16.8,5.3,1.5,-12.2,0.075,0.119,0.27,0.505,0.087,1998-99
1081,1081,Michael Olowokandi,LAC,24.0,213.36,122.016248,Pacific,Nigeria,1998,1,1,45,8.9,7.9,0.6,-12.1,0.107,0.24,0.1939999999999999,0.445,0.034,1998-99
1105,1105,Lamond Murray,LAC,26.0,200.66,107.047712,California,USA,1994,1,7,50,12.2,3.9,1.2,-13.3,0.049,0.13,0.254,0.473,0.089,1998-99
1114,1114,Lorenzen Wright,LAC,23.0,210.82,118.841104,Memphis,USA,1996,1,7,48,6.6,7.5,0.7,-8.0,0.141,0.237,0.143,0.512,0.049,1998-99
1133,1133,Rodney Rogers,LAC,28.0,200.66,115.66596,Wake Forest,USA,1993,1,9,47,7.4,3.8,1.6,-11.5,0.073,0.148,0.192,0.51,0.148,1998-99
1174,1174,Pooh Richardson,LAC,33.0,185.42,81.64656,UCLA,USA,1989,1,10,11,2.5,1.2,2.7,-14.1,0.008,0.114,0.155,0.371,0.395,1998-99
1194,1194,Eric Piatkowski,LAC,28.0,200.66,97.52228,Nebraska,USA,1994,1,15,49,10.5,2.9,1.1,-9.0,0.035,0.098,0.188,0.555,0.074,1998-99
1282,1282,Keith Closs,LAC,23.0,220.98,96.161504,Central Connecticut State,USA,Undrafted,Undrafted,Undrafted,15,2.1,1.7,0.0,-9.8,0.067,0.29,0.17,0.584,0.0,1998-99
1334,1334,Eric Murdock,LAC,32.0,185.42,86.18248,Providence,USA,1991,1,21,40,5.6,1.9,2.7,-9.9,0.023,0.1,0.19,0.4679999999999999,0.26,1999-00
1335,1335,Eric Piatkowski,LAC,29.0,200.66,97.52228,Nebraska,USA,1994,1,15,75,8.7,3.0,1.1,-13.9,0.045,0.1,0.173,0.53,0.079,1999-00
1341,1341,Etdrick Bohannon,LAC,27.0,205.74,106.59412,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,13,2.2,2.4,0.4,-9.3,0.1369999999999999,0.2019999999999999,0.131,0.615,0.068,1999-00
1356,1356,Derek Anderson,LAC,25.0,195.58,88.45044,Kentucky,USA,1997,1,13,64,16.9,4.0,3.4,-13.3,0.04,0.098,0.235,0.542,0.179,1999-00
1386,1386,Jeff McInnis,LAC,25.0,193.04,86.18248,North Carolina,USA,1996,2,37,25,7.2,2.9,3.6,-15.0,0.031,0.107,0.162,0.465,0.245,1999-00
1473,1473,Anthony Avent,LAC,30.0,205.74,108.86208,Seton Hall,USA,1991,1,15,49,1.7,1.5,0.2,-11.9,0.062,0.155,0.154,0.368,0.046,1999-00
1484,1484,Brian Skinner,LAC,24.0,205.74,115.66596,Baylor,USA,1998,1,22,33,5.4,6.1,0.3,-6.9,0.093,0.2,0.115,0.55,0.024,1999-00
1526,1526,Charles R. Jones,LAC,24.0,190.5,81.64656,Long Island-Brooklyn,USA,Undrafted,Undrafted,Undrafted,56,3.4,1.1,1.7,-14.6,0.026,0.078,0.159,0.445,0.233,1999-00
1595,1595,Troy Hudson,LAC,24.0,185.42,80.73937600000001,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,62,8.8,2.4,3.9,-11.4,0.02,0.085,0.192,0.4679999999999999,0.241,1999-00
1598,1598,Tyrone Nesby,LAC,24.0,198.12,102.0582,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,73,13.3,3.8,1.7,-13.3,0.037,0.098,0.212,0.487,0.094,1999-00
1651,1651,Lamar Odom,LAC,20.0,208.28,99.79024,Rhode Island,USA,1999,1,4,76,16.6,7.8,4.2,-8.2,0.063,0.18,0.2339999999999999,0.521,0.1989999999999999,1999-00
1670,1670,Mario Bennett,LAC,26.0,198.12,106.59412,Arizona State,USA,1995,1,27,1,0.0,2.0,0.0,32.7,0.143,0.25,0.276,0.0,0.0,1999-00
1700,1700,Keith Closs,LAC,24.0,220.98,96.161504,Central Connecticut State,USA,Undrafted,Undrafted,Undrafted,57,4.2,3.1,0.4,-11.4,0.087,0.156,0.141,0.514,0.048,1999-00
1718,1718,Pete Chilcutt,LAC,31.0,208.28,111.13004,North Carolina,USA,1991,1,27,56,2.1,2.3,0.5,-13.7,0.081,0.159,0.111,0.46,0.072,1999-00
1733,1733,Marty Conlon,LAC,32.0,208.28,101.604608,Providence,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.7,0.0,-29.7,0.083,0.083,0.087,0.5,0.0,1999-00
1738,1738,Maurice Taylor,LAC,23.0,205.74,117.93392,Michigan,USA,1997,1,14,62,17.1,6.5,1.6,-13.4,0.047,0.156,0.25,0.492,0.085,1999-00
1746,1746,Michael Olowokandi,LAC,25.0,213.36,122.016248,Pacific,Nigeria,1998,1,1,80,9.8,8.2,0.5,-14.1,0.083,0.214,0.183,0.467,0.026,1999-00
1773,1773,Earl Boykins,LAC,25.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,10,6.5,1.1,3.2,-6.4,0.0289999999999999,0.055,0.235,0.461,0.405,2000-01
1793,1793,Darius Miles,LAC,19.0,205.74,91.625584,None,USA,2000,1,3,81,9.4,5.9,1.2,1.7,0.072,0.173,0.191,0.518,0.08,2000-01
1809,1809,Derek Strong,LAC,33.0,205.74,108.86208,Xavier,USA,1990,2,47,28,4.2,3.9,0.3,-3.4,0.08,0.18,0.148,0.4429999999999999,0.023,2000-01
1814,1814,Eric Piatkowski,LAC,30.0,198.12,98.429464,Nebraska,USA,1994,1,15,81,10.6,3.0,1.2,-2.3,0.03,0.098,0.179,0.5720000000000001,0.074,2000-01
1819,1819,Zendon Hamilton,LAC,26.0,210.82,115.212368,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,3,3.0,2.7,0.0,-23.7,0.143,0.294,0.306,0.359,0.0,2000-01
1940,1940,Corey Maggette,LAC,21.0,198.12,98.883056,Duke,USA,1999,1,13,69,10.0,4.2,1.2,-2.4,0.075,0.162,0.242,0.562,0.1119999999999999,2000-01
1959,1959,Brian Skinner,LAC,25.0,205.74,120.20188,Baylor,USA,1998,1,22,39,4.1,4.3,0.5,-8.4,0.107,0.215,0.172,0.428,0.054,2000-01
1975,1975,Cherokee Parks,LAC,28.0,210.82,108.86208,Duke,USA,1995,1,12,65,4.6,3.5,0.7,-6.5,0.078,0.179,0.149,0.51,0.071,2000-01
2032,2032,Michael Olowokandi,LAC,26.0,213.36,131.995272,Pacific,Nigeria,1998,1,1,82,8.5,6.4,0.6,-6.9,0.093,0.192,0.209,0.451,0.038,2000-01
2047,2047,Jeff McInnis,LAC,26.0,193.04,80.73937600000001,North Carolina,USA,1996,2,37,81,12.9,2.7,5.5,-5.5,0.017,0.071,0.183,0.521,0.27,2000-01
2067,2067,Keyon Dooling,LAC,21.0,195.58,87.543256,Missouri,USA,2000,1,10,76,5.9,1.2,2.3,-0.4,0.008,0.07,0.1989999999999999,0.509,0.253,2000-01
2074,2074,Lamar Odom,LAC,21.0,208.28,96.615096,Rhode Island,USA,1999,1,4,76,17.2,7.8,5.2,-2.9,0.047,0.19,0.243,0.536,0.246,2000-01
2109,2109,Sean Rooks,LAC,31.0,208.28,117.93392,Arizona,USA,1992,2,30,82,5.4,3.7,0.9,0.9,0.071,0.146,0.157,0.487,0.081,2000-01
2152,2152,Quentin Richardson,LAC,21.0,198.12,101.151016,DePaul,USA,2000,1,18,76,8.1,3.4,0.8,-5.6,0.088,0.127,0.218,0.516,0.0819999999999999,2000-01
2207,2207,Michael Olowokandi,LAC,27.0,213.36,122.46984,Pacific,Nigeria,1998,1,1,80,11.1,8.9,1.1,-2.3,0.073,0.239,0.203,0.457,0.059,2001-02
2227,2227,Quentin Richardson,LAC,22.0,198.12,101.151016,DePaul,USA,2000,1,18,81,13.3,4.1,1.6,1.3,0.06,0.1159999999999999,0.2319999999999999,0.534,0.105,2001-02
2240,2240,Obinna Ekezie,LAC,26.0,205.74,122.46984,Maryland,Nigeria,1999,2,37,29,1.9,1.2,0.1,1.0,0.092,0.162,0.198,0.477,0.032,2001-02
2278,2278,Keyon Dooling,LAC,22.0,190.5,88.904032,Missouri,USA,2000,1,10,14,4.1,0.2,0.9,10.4,0.0,0.02,0.1989999999999999,0.466,0.119,2001-02
2300,2300,Lamar Odom,LAC,22.0,208.28,100.243832,Rhode Island,USA,1999,1,4,29,13.1,6.1,5.9,-0.7,0.036,0.147,0.228,0.473,0.294,2001-02
2309,2309,Tremaine Fowlkes,LAC,26.0,203.2,99.79024,Fresno State,USA,1998,2,54,22,3.4,2.9,0.8,-9.0,0.1,0.113,0.119,0.477,0.076,2001-02
2409,2409,Sean Rooks,LAC,32.0,208.28,117.93392,Arizona,USA,1992,2,30,61,3.0,2.0,0.4,-0.3,0.051,0.144,0.143,0.4429999999999999,0.055,2001-02
