,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1001,1001,Vladimir Stepania,SEA,23.0,213.36,107.047712,None,Georgia,1998,1,27,23,5.5,3.3,0.5,-6.2,0.1009999999999999,0.166,0.244,0.445,0.065,1998-99
1006,1006,Vin Baker,SEA,27.0,210.82,113.398,Hartford,USA,1993,1,8,34,13.8,6.2,1.6,2.4,0.088,0.125,0.233,0.461,0.086,1998-99
1038,1038,Aaron Williams,SEA,27.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,40,4.0,3.2,0.6,-11.2,0.129,0.191,0.18,0.508,0.094,1998-99
1123,1123,Moochie Norris,SEA,25.0,187.96,85.275296,West Florida,USA,1996,2,33,12,3.2,1.7,2.0,-9.7,0.03,0.1369999999999999,0.201,0.4039999999999999,0.316,1998-99
1162,1162,Olden Polynice,SEA,34.0,213.36,113.398,Virginia,USA,1987,1,8,48,7.7,8.9,0.9,-3.0,0.1369999999999999,0.196,0.139,0.461,0.047,1998-99
1180,1180,Rashard Lewis,SEA,19.0,208.28,97.52228,None,USA,1998,2,32,20,2.4,1.3,0.2,-13.5,0.085,0.085,0.22,0.4039999999999999,0.047,1998-99
1207,1207,Gary Payton,SEA,30.0,193.04,81.64656,Oregon State,USA,1990,1,2,50,21.7,4.9,8.7,-0.1,0.035,0.108,0.2689999999999999,0.519,0.3979999999999999,1998-99
1235,1235,Detlef Schrempf,SEA,36.0,208.28,106.59412,Washington,USA,1985,1,8,50,15.0,7.4,3.7,2.3,0.05,0.193,0.196,0.573,0.177,1998-99
1240,1240,Don MacLean,SEA,29.0,208.28,106.59412,UCLA,USA,1992,1,19,17,10.9,3.8,0.9,-8.6,0.0579999999999999,0.144,0.271,0.476,0.078,1998-99
1246,1246,Drew Barry,SEA,26.0,195.58,86.636072,Georgia Tech,USA,1996,2,57,17,2.2,1.2,1.7,0.4,0.02,0.093,0.12,0.49,0.238,1998-99
1268,1268,John Crotty,SEA,29.0,187.96,87.996848,Virginia,USA,Undrafted,Undrafted,Undrafted,27,5.9,1.1,2.3,-7.8,0.026,0.068,0.212,0.545,0.283,1998-99
1286,1286,Jelani McCoy,SEA,21.0,208.28,111.13004,UCLA,USA,1998,2,33,26,5.1,3.0,0.2,-6.6,0.096,0.171,0.147,0.7040000000000001,0.023,1998-99
